type,material_a,material_b,i,j,sample_i,sample_j,mean_distance,max_distance,png
Al_board-washi,Al_board,washi,12,0,16,227,0.030769215975753245,0.05991345384544489,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_00_id227.png
Al_board-washi,Al_board,washi,12,1,16,140,0.03923567781387449,0.06336104117775962,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_01_id140.png
Al_board-washi,Al_board,washi,12,2,16,224,0.02890831170298234,0.05930331010767475,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_02_id224.png
Al_board-washi,Al_board,washi,12,3,16,310,0.044274722679737484,0.07060226847489673,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_03_id310.png
Al_board-washi,Al_board,washi,12,4,16,180,0.03980349167089603,0.061604913127079504,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_04_id180.png
Al_board-washi,Al_board,washi,12,5,16,62,0.027211302377524216,0.05407146710310379,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_05_id62.png
Al_board-washi,Al_board,washi,12,6,16,266,0.030536415593460244,0.06006032825922427,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_06_id266.png
Al_board-washi,Al_board,washi,12,7,16,197,0.033354761279568226,0.05448505030071683,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_07_id197.png
Al_board-washi,Al_board,washi,12,8,16,165,0.03585917189461342,0.05909085537938741,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_08_id165.png
Al_board-washi,Al_board,washi,12,9,16,251,0.04882433109250496,0.07120797836735106,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_09_id251.png
Al_board-washi,Al_board,washi,12,10,16,75,0.015440522395183932,0.0385755114239032,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_10_id75.png
Al_board-washi,Al_board,washi,12,11,16,48,0.023273582902057267,0.05160985378219855,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_11_id48.png
Al_board-washi,Al_board,washi,12,12,16,16,0.024704526946749,0.046149540040644546,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_12_id16.png
Al_board-washi,Al_board,washi,12,13,16,200,0.03422706574967073,0.05813681119298043,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_13_id200.png
Al_board-washi,Al_board,washi,12,14,16,98,0.028274218086447468,0.05326226666609463,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_12_id16_vs_washi_14_id98.png
Al_board-washi,Al_board,washi,13,0,200,227,0.03486497560161066,0.062070154084180235,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_00_id227.png
Al_board-washi,Al_board,washi,13,1,200,140,0.04435346901414389,0.06302201857142409,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_01_id140.png
Al_board-washi,Al_board,washi,13,2,200,224,0.03314645208975693,0.05556709465452042,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_02_id224.png
Al_board-washi,Al_board,washi,13,3,200,310,0.04997522076730495,0.06966839255986852,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_03_id310.png
Al_board-washi,Al_board,washi,13,4,200,180,0.04530658567780688,0.06277306402999867,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_04_id180.png
Al_board-washi,Al_board,washi,13,5,200,62,0.03132595250854633,0.0525435678600826,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_05_id62.png
Al_board-washi,Al_board,washi,13,6,200,266,0.03474206093002178,0.05863001892268344,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_06_id266.png
Al_board-washi,Al_board,washi,13,7,200,197,0.03909243794828355,0.06191456117987704,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_07_id197.png
Al_board-washi,Al_board,washi,13,8,200,165,0.041839500680989634,0.06630667707022855,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_08_id165.png
Al_board-washi,Al_board,washi,13,9,200,251,0.0544988011215138,0.07257141819528184,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_09_id251.png
Al_board-washi,Al_board,washi,13,10,200,75,0.01534510188899881,0.0324352738619813,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_10_id75.png
Al_board-washi,Al_board,washi,13,11,200,48,0.026258648217451462,0.053044582207213226,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_11_id48.png
Al_board-washi,Al_board,washi,13,12,200,16,0.02940416992307299,0.05184815263702587,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_12_id16.png
Al_board-washi,Al_board,washi,13,13,200,200,0.040188861844807695,0.06107102207896013,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_13_id200.png
Al_board-washi,Al_board,washi,13,14,200,98,0.03129552118722973,0.054507041126244084,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_13_id200_vs_washi_14_id98.png
Al_board-washi,Al_board,washi,14,0,98,227,0.03254052834433232,0.05999859881976064,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_00_id227.png
Al_board-washi,Al_board,washi,14,1,98,140,0.042067565279215215,0.06733374666700578,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_01_id140.png
Al_board-washi,Al_board,washi,14,2,98,224,0.029691809829013163,0.050480293985265066,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_02_id224.png
Al_board-washi,Al_board,washi,14,3,98,310,0.046590346449127906,0.066526782344327,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_03_id310.png
Al_board-washi,Al_board,washi,14,4,98,180,0.04255707053244329,0.06704906587888368,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_04_id180.png
Al_board-washi,Al_board,washi,14,5,98,62,0.02825767587404782,0.054278589652670184,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_05_id62.png
Al_board-washi,Al_board,washi,14,6,98,266,0.032153100195719,0.06134668535301489,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_06_id266.png
Al_board-washi,Al_board,washi,14,7,98,197,0.03560943108296396,0.06510855242415635,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_07_id197.png
Al_board-washi,Al_board,washi,14,8,98,165,0.038374290798323205,0.06703426236527163,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_08_id165.png
Al_board-washi,Al_board,washi,14,9,98,251,0.05153895205056906,0.07665710747894343,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_09_id251.png
Al_board-washi,Al_board,washi,14,10,98,75,0.012887339516899902,0.03551324863289183,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_10_id75.png
Al_board-washi,Al_board,washi,14,11,98,48,0.024430220630338995,0.050593297066816804,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_11_id48.png
Al_board-washi,Al_board,washi,14,12,98,16,0.02676882054993826,0.05074082031309301,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_12_id16.png
Al_board-washi,Al_board,washi,14,13,98,200,0.03697358793238841,0.06075475853993331,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_13_id200.png
Al_board-washi,Al_board,washi,14,14,98,98,0.02872247767005022,0.05376628202120815,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_washi\Al_board_14_id98_vs_washi_14_id98.png
Al_board-rubber_board,Al_board,rubber_board,0,0,227,227,0.01169525885734102,0.02917100588199889,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_00_id227_vs_rubber_board_00_id227.png
Al_board-rubber_board,Al_board,rubber_board,0,1,227,140,0.011328871388600746,0.03005261717499357,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_00_id227_vs_rubber_board_01_id140.png
Al_board-rubber_board,Al_board,rubber_board,0,2,227,224,0.01314592250639872,0.02817678577621388,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_00_id227_vs_rubber_board_02_id224.png
Al_board-rubber_board,Al_board,rubber_board,0,3,227,310,0.013155833329293662,0.031168249855190535,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_00_id227_vs_rubber_board_03_id310.png
Al_board-rubber_board,Al_board,rubber_board,0,4,227,180,0.01186195775284734,0.038301967328189905,C:\Users\haru4\OneDrive - 学校法人立命館\ドキュメント\研究\研究コード\code\liquid_state_spike_filter_distance_pair_inputs_rep1\pair_plots_Al_board_vs_rubber_board\Al_board_00_id227_vs_rubber_board_04_id180.png
