start,generation,candidate,objective,accuracy8_overall_mean,accuracy8_overall_std,accuracy8_overall_variance,accuracy3_overall_mean,accuracy3_overall_std,accuracy3_overall_variance,fisher_ratio_DR_mean,mean_total_spikes_per_trial,std_total_spikes_per_trial,total_spikes_all_trials,spike_base,spike_ratio,active_neuron_count,silent_neuron_count,total_neuron_count,silent_neuron_fraction,n_liq,r_inh_liq,merkel_p,meissner_p,merkel_gain,meissner_gain,RI_opt_gain,SI_opt_gain,USI_opt_gain,merkel_opt_gain,meissner_opt_gain,rec_p_ee,rec_p_ei,rec_p_ie,rec_p_ii,rec_gain_ee,rec_gain_ei,rec_gain_ie,rec_gain_ii,lif_tau_exc,lif_tau_inh,lif_ref_exc,lif_ref_inh,lif_bias,syn_tau_r,syn_tau_d
1,1,3,5.109262223239431,0.6750000000000002,1.1390647892519134e-16,1.297468594113506e-32,1.0,0.0,0.0,1.4537064887043514,348066.6,5293.979596159864,27845328.0,5000.0,69.61332,816,38,854,0.04449648711943794,854,0.16313907248965004,0.07165341329902444,0.08461375678340081,0.07114057203572467,0.1386497274667792,1.0602729128588373,4.7128294146436,5.105359141166746,0.3458167516201115,14.046377000639565,0.05994157563271943,0.05649516468311645,0.04181193823966433,0.040854026531341604,0.06528201152288432,0.029735946710760557,0.005,0.42259292155793937,2.0,11.142819559932075,0.9419188814518294,1.280353277045669,-65.29787307682548,0.5,22.494185904144977
1,1,5,73.59608826842056,0.0,0.0,0.0,0.38750000000000007,5.695323946259567e-17,3.243671485283765e-33,0.05066173157944245,368233.75,1987.0040197955173,29458700.0,5000.0,73.64675,1000,0,1000,0.0,1000,0.1290803962883899,0.069921686069823,0.030999386466074905,0.014564746002735687,0.021988484484840354,0.5655191201985749,0.37017553814517973,2.895199842577272,3.0840129036628525,1.2694155198200072,0.1299012068813212,0.0573679010525299,0.04708577669274148,0.07637449859601085,0.6666329160078105,1.0,0.18525335113820518,1.0,2.0,10.95127107822281,1.2460411453065157,1.8516449442854743,-65.57415682201821,10.0,100.0
1,1,1,63.24729762007989,0.6750000000000002,1.1390647892519134e-16,1.297468594113506e-32,1.0,0.0,0.0,0.43281987992008714,655900.5875,6307.695088859241,52472047.0,5000.0,131.1801175,1000,0,1000,0.0,1000,0.11372143769531394,0.09951560167558465,0.04973713351776191,0.05985773214235209,0.039766363533432214,1.0866514657116781,0.5562425360821087,0.2298928319334411,0.05,1.3961604829276824,0.07054064990177987,0.034025411419240585,0.045618558796100904,0.03823919704550425,1.0,0.24050546669109668,0.045374885598045554,0.036741253990630475,50.0,2.0,0.5,2.8970812241410546,-64.80369590153613,0.5,9.731297559197067
1,1,8,129.64366462528207,0.11249999999999998,2.8476619731297836e-17,8.109178713209412e-34,0.3375000000000001,5.695323946259567e-17,3.243671485283765e-33,0.08296787471790931,704883.1625,19282.491859586808,56390653.0,5000.0,140.9766325,1000,0,1000,0.0,1000,0.1762689444394938,0.0658492613594489,0.0856765121400171,0.025682861924216382,0.01,0.24168806759741804,0.3406728900130679,0.12654888133103198,5.28373485956517,0.19020524983219234,0.16476325401989217,0.03956023438835627,0.03918349266157694,0.017979162306385216,0.6197842148702363,0.04762036034819189,0.04576567863233941,0.07598743337593787,25.31086349462101,9.558686510817793,0.5,3.6236196424758056,-65.45177033183748,3.3253119222465197,100.0
1,2,6,-67.00334408308102,0.9499999999999998,1.1390647892519134e-16,1.297468594113506e-32,1.0,0.0,0.0,3.967875923571826,61663.15,8265.142070501246,4933052.0,5000.0,12.33263,131,32,163,0.19631901840490798,163,0.11820185185158086,0.037887981712088466,0.027512825091308406,0.03057813482559213,0.6889859711120759,0.5622642471434949,0.546809357988262,14.149833053657922,2.7790054886056064,7.236597018502628,0.02782336013927648,0.08550036556577613,0.0572325627215055,0.042616051468111024,0.9098900469251193,0.6442254578458457,1.0,0.09984193974839031,11.177079842188121,2.0,0.5,0.7787609946812531,-63.78182677133051,5.294903361243715,5.0
1,2,5,-64.07516054790706,0.9624999999999998,2.278129578503827e-16,5.189874376454024e-32,1.0,0.0,0.0,5.273027725326434,38045.7875,13513.328614572036,3043663.0,5000.0,7.609157499999999,174,74,248,0.29838709677419356,248,0.29036599020641013,0.01696419424333809,0.03292346241388384,0.5972933360255328,0.19724877327961163,2.6256640197879357,0.08568386526373133,0.057474839375990815,2.8038186966146657,1.2219280149236147,0.029514385897435613,0.16404533800728902,0.07140021790601307,0.08164471650016368,0.1807539816385672,0.22223070803902112,0.031348587599411615,0.019751820966385093,46.41151076587189,2.0,0.7551022432424855,0.5,-63.9845816895766,5.357391226286075,7.187013902480317
1,2,7,-83.39892062566399,0.9499999999999998,1.1390647892519134e-16,1.297468594113506e-32,1.0,0.0,0.0,3.094853655967045,58328.15,7690.982824883841,4666252.0,5000.0,11.66563,480,15,495,0.030303030303030304,495,0.1718075335162429,0.035184820022226566,0.04064593160807497,0.06791318482308613,0.8735165763374191,0.7290915672318846,3.2107596037829347,0.7272131771128777,1.3015340776466953,3.1885410364296067,0.04668137143364877,0.051433625830172414,0.03614677989630654,0.0776484725611344,0.2645142422262962,0.36604841321037096,0.0219256114705962,0.4434233195842588,31.07874638029169,34.67225942506624,1.7685731208099609,0.5,-64.98319560726414,2.047193086618507,68.00978911849234
1,2,1,-57.37807403083712,0.8874999999999998,1.1390647892519134e-16,1.297468594113506e-32,0.9875000000000002,1.1390647892519134e-16,1.297468594113506e-32,1.2106765308371306,162913.0125,3112.6262487485924,13033041.0,5000.0,32.5826025,334,0,334,0.0,334,0.27356339248498535,0.05758552195550229,0.02232949015509914,0.04178505301394488,0.04543800405404267,0.5124371722972932,7.996895662657711,1.0032395274437087,2.307484542579592,20.0,0.07102132982847764,0.03398463322002567,0.036307245059986906,0.029954012831679918,0.1395916052826336,0.4183419340173183,0.5628604063465881,0.3462505643129309,4.969876625378014,3.809752894962068,0.526247469856038,9.42786613552725,-64.62416731917274,3.8715552409112854,10.35065352135779
1,2,3,-41.051796779714444,0.9750000000000002,2.278129578503827e-16,5.189874376454024e-32,1.0,0.0,0.0,3.652571779714438,73503.875,21684.011836511007,5880310.0,5000.0,14.700775,273,227,500,0.454,500,0.17383379435316318,0.039045657090823284,0.038183240531564286,0.46264649112324957,0.31865628956928826,0.4364155877722097,0.7082536498266154,0.6483846209193957,13.78835966067214,0.9557015599873303,0.11901089859921257,0.11223827463275939,0.04385509582224277,0.033317420804836656,0.033508836511837836,0.21396296401491285,0.17877036193781753,0.1866060160097414,9.94427666544776,2.0,0.5,0.8096271651484853,-63.95995557015739,0.5,33.70245489501697
1,2,4,-53.494477892246756,0.9624999999999998,2.278129578503827e-16,5.189874376454024e-32,1.0,0.0,0.0,3.765465786527538,106088.475,32875.18674499591,8487078.0,5000.0,21.217695000000003,431,146,577,0.2530329289428076,577,0.2263561471275325,0.04123542609480977,0.034240512219646274,0.03599967987535976,1.5,0.3182137195919303,1.1038832671814403,8.279572440990501,0.49532291489649943,5.51940237813885,0.13449260558204387,0.11350877774335039,0.06024498482178254,0.09523302826530806,0.2366970817485403,0.1994849929073407,0.6083262563644463,0.06004594745912933,6.021866727796033,6.873482635796031,0.5,0.6460358463361688,-64.45445757342702,0.5,8.397337489138929
